taxonomy_id,S1,S2,S3,S4,S5,S6,S7
1813595,,,,26,,,
1500960,,,,15,,10,96
1660076,,,,44,,12,
488546,,,,43,,,
544718,,,,12,,,
1054034,,,,127,26,26,69
1850254,,,,125,146,,
76936,,,,104,,,54
45498,,,,83,43,208,67
56877,,,,70,,,26
217,,,,53,34,156,41
214,,,,29,,,
1578720,,,,21,16,,
2672570,,,,68,12,183,19
2740405,,,,134,,,17
2590020,,,,96,,,45
1581011,,,,26,17,,108
65553,,,,25,139,19,64
1457141,,,,19,,,
1457153,,,,12,,22,40
2563669,,,,332,240,,256
120682,,,,294,,,
2563664,,,,113,,58,
1643513,,,,92,69,192,
1643512,,,,96,86,,
2761123,,,,34,18,,
2821536,,,,89,,,
1157948,,,,38,,,15
126738,,,,63,149,,108
38322,,,,180,,,
1545835,,,,41,,,35
136094,,,,13,,,
2665156,,,,32,23,232,
2066483,,,,25,14,,14
2931976,,,,297,86,,42
1457250,,,,166,14,,
2962671,,,,172,100,,43
2962672,,,,74,,,
2962673,,,,51,69,128,
430914,,,,12,,,
751944,,,,87,,,
2937524,,,,50,57,,
2505977,,,,23,37,,16
1008152,,,,67,,27,
2599399,,,,78,56,,51
2862870,,,,38,14,,32
29284,,,,183,32,,74
2982524,,,,15,15,,
2247,,,,24,16,,
1017351,,,,202,,256,30
2743090,,,,36,79,,
2876190,,,,90,66,15,78
2572921,,,,52,64,,35
2876193,,,,37,,,
1547898,,,,86,86,,20
1816183,,,,168,,,
2246,,,,97,,,
69527,,,,80,,,34
2817025,,,,24,30,15,24
2961597,,,,11,,,
387341,,,,43,,,18
1453760,,,,19,73,,
2961994,,,,46,,48,
348826,,,,51,117,293,61
44930,,,,37,17,,143
353800,,,,33,,,
2214,,,,142,71,68,
2177,,,,29,14,,50
83816,,,,30,21,10,80
2731220,,,,29,,,17
866790,,,,76,,,
2606911,,,,81,,,23
680118,,,,34,,374,
145262,,,,37,,,
2180,,,,57,19,,126
2546128,,,,16,,103,44
1042877,,,,87,,,26
2969672,,,,42,40,,
311400,,,,115,,,
163003,,,,78,,,
2586643,,,,89,,,
582419,,,,53,,87,68
110163,,,,50,,,11
342948,,,,33,,17,47
110164,,,,11,,,
1183377,,,,16,,,
2261,,,,33,29,19,47
84156,,,,16,,,13
58290,,,,11,,,30
2320,,,,19,,,
79601,,,,65,,,12
312539,,,,43,48,260,107
563177,,,,18,12,,12
41675,,,,42,37,,66
2824673,,,,23,,,
54252,,,,35,13,,
1200300,,,,35,,,19
70771,,,,27,,,11
164451,,,,29,,,49
2271,,,,20,12,,
76887,,,,16,,,37
1365176,,,,41,,,10
2776706,,,,27,,20,
1577685,,,,30,,,
242703,,,,20,,,
200415,,,,30,11,,
683846,,,,22,,,
1470067,,,,85,11,,12
718286,,,,33,65,47,60
1580092,,,,31,13,,11
1959104,,,,14,,12,96
2259673,,,,24,13,90,24
1034015,,,,12,,,15
1846278,,,,33,,,67
1603555,,,,27,45,,18
1874277,,,,23,,,
498846,,,,84,,,
97393,,,,132,20,153,
74969,,,,28,26,208,
50339,,,,39,,,
2303,,,,12,210,,
2282148,,,,15,,,
2586965,,,,12,14,,26
2955553,,,,27,,,
2955559,,,,38,30,18,13
2955382,,,,59,,,75
2734105,,,,404,1195,65,71
1985326,,,,100,,,
2956014,,,,50,,,
1985327,,,,27,,,
2843634,,,,15,,,
2843793,,,,13,,,
2560358,,,,16,,,
1003177,,,,28,,,
699370,,,,22,,,
2801834,,,,20,,,
754058,,,,15,,,
979525,,,,11,,,
756275,,,,24,,,
59241,,,,16,,,
2956315,,,,45,,,
2955860,,,,12,,,
2955965,,,,89,,,
1984796,,,,60,,,
2733604,,,,14,,,
1458716,,,,34,27,168,
1161906,,,,11,,,
2560706,,,,43,,,
2846400,,,,42,,,
2846064,,,,40,,,
2956211,,,,16,,,
2843722,,,,34,,,
2560849,,,,34,,,
2560485,,,,32,,,
2560688,,,,31,,,
2560725,,,,19,,,
2734235,,,,28,,,
1982092,,,,34,,,
2956463,,,,26,,,
2845109,,,,18,,,
1982358,,,,17,,,
1982747,,,,16,,,
2845079,,,,15,,,
2734263,,,,13,,,
2956343,,,,14,,,
2846050,,,,11,,,
10326,,,,47,,,
180230,,,,32,,,41
1886606,,,,39,,,
45661,,,,18,,,
2175329,,,,39,,,
1933309,,,,10,,,
11676,,,,48,,,
35269,,,,32,,,
1923688,,,,12,14,180,
1746061,,,,26,,,
39420,,,,46,,,
1474867,,,,16,,,
251749,,,,10,42,,17
985782,,,,18,,,21
1301280,,,,10,,,
240426,,,,15,,,
2025360,,,,14,,,
10288,,,,33,,,
1655645,,,,194,,,
1449897,,,,44,,,
1449896,,,,18,,,
1234881,,,,44,,,
161494,,,,61,,,
1207438,,,,29,,,
2107708,,,,14,,,
1183239,,,,27,,132,
1115696,,,,42,,,
39640,,,,13,,,
2745561,,,,,168,270,
931101,,,,,15,33,117
49118,,,,,164,229,
1508644,,,,,18,,
1147129,,,,,99,,
2594496,,,,,39,65,
255248,,,,,167,,
483913,,,,,92,,
196180,,,,,19,,
2607911,,,,,198,,
2823904,,,,,128,78,214
2683193,,,,,238,,
1476,,,,,423,,
2985571,,,,,1396,,
1795053,,,,,124,,
2992441,,,,,40,,
2830990,,,,,506,,
2571029,,,,,29,,
2039,,,,,23,,
1984801,,,,,167,,
2094021,,,,,104,,
405041,,,,,56,,
1930,,,,,345,,
1940,,,,,76,,
1138383,,,,,109,,
2698900,,,,,17,,125
1612552,,,,,187,,
1501269,,,,,23,,
171285,,,,,304,,44
2118,,,,,29,29,55
86660,,,,,12,,
47835,,,,,46,,61
2149,,,,,52,,23
1967783,,,,,11,,17
1353976,,,,,21,,
2873296,,,,,71,68,
2742627,,,,,50,,
2447890,,,,,24,,
2992843,,,,,65,132,
739,,,,,69,51,350
720,,,,,15,25,14
1534110,,,,,1455,19,33
2892442,,,,,946,,
2866278,,,,,77,,
2971912,,,,,21,20,
2605424,,,,,28,23,51
2867408,,,,,27,,
2855434,,,,,19,,
2609418,,,,,27,,
78543,,,,,46,,
2859001,,,,,28,45,91
2056231,,,,,21,,32
2518644,,,,,15,,
2745509,,,,,17,,18
1671721,,,,,84,,
2724123,,,,,45,,28
2072408,,,,,100,,
2211160,,,,,109,,
2045451,,,,,59,,104
2775245,,,,,63,,
77608,,,,,21,,33
2785124,,,,,11,,19
2662262,,,,,16,,
2004644,,,,,371,,
2853158,,,,,22,,
571800,,,,,42,,
386891,,,,,30,,13
633415,,,,,27,,28
412965,,,,,16,,
883811,,,,,12,,96
2895568,,,,,20,15,28
2819993,,,,,146,,
2048897,,,,,60,,
1183401,,,,,258,,
536018,,,,,11,,
2961895,,,,,18,45,38
205844,,,,,65,,94
2508307,,,,,68,,
263437,,,,,978,,
2954012,,,,,412,,
2886377,,,,,48,,
769,,,,,24,,
33989,,,,,53,,
1925548,,,,,21,,23
2081049,,,,,70,,
2880988,,,,,465,,
2705547,,,,,170,,
2953809,,,,,118,,214
2849642,,,,,22,,36
2724901,,,,,34,117,83
1674146,,,,,44,33,
75906,,,,,10,,
57705,,,,,69,,
1912324,,,,,82,,
2189,,,,,15,,
2265,,,,,53,,
72803,,,,,14,,
2933293,,,,,26,17,59
2283,,,,,35,72,51
1670455,,,,,11,,24
1673428,,,,,12,71,
2955560,,,,,186226,111,67
2955561,,,,,62620,38,
2955562,,,,,46176,31,50
2955701,,,,,267,,
2955512,,,,,215,12,37
2955383,,,,,200,114,105
2955384,,,,,77,43,41
2955551,,,,,36,,
2955548,,,,,24,,
2955554,,,,,14,,
2955739,,,,,19,104,
2955765,,,,,13,13,
2955998,,,,,44,30,21
2955997,,,,,44,39,45
2955995,,,,,35,27,36
2956034,,,,,11,,
753084,,,,,19,,
437329,,,,,11,,
2956580,,,,,47,,
1211642,,,,,45,,
1982895,,,,,34,,
2734007,,,,,15,24,40
2734145,,,,,40,,
2560671,,,,,27,,
2845756,,,,,20,,
2846436,,,,,13,,48
1084719,,,,,13,13,14
10376,,,,,35,,
2023057,,,,,21,88,
933845,,,,,11,,
2509385,,,,,19,,
65068,,,,,10,,
1932881,,,,,26,,17
2169867,,,,,29,,
2745563,,,,,,622,
1940789,,,,,,108,
2749962,,,,,,24,
2582830,,,,,,23,
2529386,,,,,,198,
580459,,,,,,49,
1963026,,,,,,446,
143495,,,,,,348,
985002,,,,,,217,40
374982,,,,,,83,
2583530,,,,,,38,
47834,,,,,,13,
1193712,,,,,,14,
2897413,,,,,,951,
2697371,,,,,,122,
2829835,,,,,,2970,
2787706,,,,,,65,
2829836,,,,,,726,
2686364,,,,,,183,
1905288,,,,,,22,
2993656,,,,,,41,
1920114,,,,,,44,
2675772,,,,,,106,
2778550,,,,,,30,
251701,,,,,,55,
2163016,,,,,,90,
1516159,,,,,,20,15
2025808,,,,,,18,16
87791,,,,,,264,52
2746232,,,,,,166,
1636603,,,,,,79,
2925837,,,,,,73,
2609668,,,,,,17,
2943497,,,,,,18,10
794846,,,,,,27,22
1325111,,,,,,99,
36855,,,,,,319,
35795,,,,,,23,
96495,,,,,,124,
238800,,,,,,217,
2576928,,,,,,27,
876364,,,,,,41,
431057,,,,,,14,63
1806891,,,,,,11,
1674923,,,,,,86,
54254,,,,,,11,
1898749,,,,,,158,16
2734115,,,,,,75,
1914856,,,,,,84,
2844163,,,,,,16,
2845157,,,,,,91,
2955750,,,,,,19,25
2956015,,,,,,10,
170325,,,,,,13,
1076255,,,,,,200,
1128151,,,,,,12,
1922529,,,,,,77,
2560413,,,,,,71,
1512278,,,,,,49,
1605721,,,,,,13,
1655644,,,,,,177,
346881,,,,,,85,
2749994,,,,,,,244
1940319,,,,,,,71
1545702,,,,,,,43
2594494,,,,,,,45
1218493,,,,,,,67
2933563,,,,,,,50
213419,,,,,,,208
2871175,,,,,,,279
2103230,,,,,,,210
2935040,,,,,,,213
2823518,,,,,,,115
1809,,,,,,,24
2109593,,,,,,,591
1386941,,,,,,,21
59512,,,,,,,94
147322,,,,,,,147
754515,,,,,,,15
171282,,,,,,,33
55603,,,,,,,32
81459,,,,,,,16
1522671,,,,,,,163
134287,,,,,,,67
2675782,,,,,,,60
2675795,,,,,,,18
2831896,,,,,,,201
1327989,,,,,,,63
2027290,,,,,,,237
235559,,,,,,,20
2679994,,,,,,,72
2861775,,,,,,,158
2895496,,,,,,,64
253237,,,,,,,30
1659194,,,,,,,39
2841064,,,,,,,13
2751176,,,,,,,26
2819098,,,,,,,19
300876,,,,,,,35
768528,,,,,,,51
2839744,,,,,,,182
562716,,,,,,,58
2587843,,,,,,,14
151081,,,,,,,74
227,,,,,,,17
2929512,,,,,,,177
2733866,,,,,,,26
330922,,,,,,,119
2072409,,,,,,,110
2136172,,,,,,,88
585455,,,,,,,55
2778055,,,,,,,77
1758179,,,,,,,47
2599927,,,,,,,136
2856608,,,,,,,30
2579248,,,,,,,48
1179815,,,,,,,24
185588,,,,,,,18
2500548,,,,,,,87
2954006,,,,,,,128
931100,,,,,,,39
2954014,,,,,,,71
35791,,,,,,,42
1678028,,,,,,,196
1660074,,,,,,,23
944547,,,,,,,58
2795384,,,,,,,15
85991,,,,,,,24
1967782,,,,,,,17
83558,,,,,,,15
2898580,,,,,,,61
2756107,,,,,,,29
64897,,,,,,,42
1157947,,,,,,,217
177758,,,,,,,30
71998,,,,,,,18
1532350,,,,,,,16
2045011,,,,,,,64
1903276,,,,,,,15
1920749,,,,,,,12
2955735,,,,,,,38
2956268,,,,,,,20
2956204,,,,,,,60
2955757,,,,,,,32
1814960,,,,,,,35
646413,,,,,,,14
1987942,,,,,,,52
1985180,,,,,,,10
1051631,,,,,,,22
2956283,,,,,,,13
1982089,,,,,,,11
2846182,,,,,,,11
138184,,,,,,,59
32603,,,,,,,11
12637,,,,,,,47
2303411,,,,,,,27
2509384,,,,,,,28
2846161,,,,,,,19
2170181,,,,,,,18
176652,,,,,,,72
67082,,,,,,,10
129956,,,,,,,22
1450746,,,,,,,14
10454,,,,,,,34
2560642,,,,,,,14
2681265,,,,,,,
2420310,,,,,,,
2859227,,,,,,,
2489212,,,,,,,
2594463,,,,,,,
2420135,,,,,,,
92644,,,,,,,
2903536,,,,,,,
648999,,,,,,,
2963128,,,,,,,
2742657,,,,,,,
2768165,,,,,,,
470933,,,,,,,
1578828,,,,,,,
2862945,,,,,,,
2651048,,,,,,,
1611770,,,,,,,
2895485,,,,,,,
2213015,,,,,,,
203192,,,,,,,
2303750,,,,,,,
507763,,,,,,,
2059264,,,,,,,
1777491,,,,,,,
1028420,,,,,,,
28084,,,,,,,
1705310,,,,,,,
2081051,,,,,,,
520,,,,,,,
1367435,,,,,,,
2919578,,,,,,,
2986922,,,,,,,
430451,,,,,,,
83263,,,,,,,
1479019,,,,,,,
2933562,,,,,,,
2560058,,,,,,,
167957,,,,,,,
222136,,,,,,,
83554,,,,,,,
2494525,,,,,,,
2715735,,,,,,,
2961575,,,,,,,
145263,,,,,,,
1712654,,,,,,,
54259,,,,,,,
164452,,,,,,,
2955563,,,,,,,
2956711,,,,,,,
2733968,,,,,,,
2169922,,,,,,,
2169924,,,,,,,
2560423,,,,,,,
2732034,,,,,,,
1647476,,,,,,,
2843630,,,,,,,
2560298,,,,,,,
2734108,,,,,,,
2734237,,,,,,,
83442,,,,,,,
129728,,,,,,,
1177752,,,,,,,
11864,,,,,,,
93465,,,,,,,
2704652,,,,,,,
2749961,,,,,,,
2812759,,,,,,,
1813182,,,,,,,
2874282,,,,,,,
2792979,,,,,,,
300019,,,,,,,
2772253,,,,,,,
2184581,,,,,,,
2841662,,,,,,,
67260,,,,,,,
1520670,,,,,,,
1721,,,,,,,
935199,,,,,,,
2722825,,,,,,,
2885951,,,,,,,
35773,,,,,,,
2675774,,,,,,,
2675777,,,,,,,
2675786,,,,,,,
2675784,,,,,,,
2675794,,,,,,,
2675780,,,,,,,
1179669,,,,,,,
2935858,,,,,,,
2037915,,,,,,,
658632,,,,,,,
2834406,,,,,,,
1855331,,,,,,,
1173283,,,,,,,
2126069,,,,,,,
1758730,,,,,,,
1940636,,,,,,,
1302376,,,,,,,
1211807,,,,,,,
2081477,,,,,,,
2661922,,,,,,,
2003370,,,,,,,
2864210,,,,,,,
2058133,,,,,,,
2661553,,,,,,,
1628059,,,,,,,
2785912,,,,,,,
42862,,,,,,,
781,,,,,,,
444612,,,,,,,
1819736,,,,,,,
2081042,,,,,,,
2866628,,,,,,,
721785,,,,,,,
742013,,,,,,,
463024,,,,,,,
2946555,,,,,,,
511746,,,,,,,
2898581,,,,,,,
141,,,,,,,
44449,,,,,,,
2336,,,,,,,
5888,,,,,,,
2242,,,,,,,
1604004,,,,,,,
1434099,,,,,,,
1505907,,,,,,,
1008460,,,,,,,
229980,,,,,,,
184117,,,,,,,
2955741,,,,,,,
2955740,,,,,,,
2955762,,,,,,,
2955907,,,,,,,
2956180,,,,,,,
2845437,,,,,,,
1327993,,,,,,,
1211644,,,,,,,
2560833,,,,,,,
2560335,,,,,,,
1857890,,,,,,,
1136535,,,,,,,
929833,,,,,,,
2734117,,,,,,,
2843645,,,,,,,
1982240,,,,,,,
2560261,,,,,,,
2560700,,,,,,,
10334,,,,,,,
129727,,,,,,,
1859492,,,,,,,
1980491,,,,,,,
2749935,,,,,,,
2560531,,,,,,,
60877,,,,,,,
170617,,,,,,,
367806,,,,,,,
2003121,,,,,,,
2930532,,,,,,,
691437,,,,,,,
2750620,,,,,,,
2879622,,,,,,,
2731680,,,,,,,
32052,,,,,,,
114881,,,,,,,
251542,,,,,,,
1835721,,,,,,,
1302411,,,,,,,
2675785,,,,,,,
1987921,,,,,,,
488142,,,,,,,
1848580,,,,,,,
2083054,,,,,,,
2933816,,,,,,,
2745512,,,,,,,
621376,,,,,,,
2014541,,,,,,,
2866211,,,,,,,
1758189,,,,,,,
2708348,,,,,,,
2652803,,,,,,,
2919598,,,,,,,
2917727,,,,,,,
2599805,,,,,,,
2493093,,,,,,,
2782629,,,,,,,
2954061,,,,,,,
1855895,,,,,,,
1848766,,,,,,,
142,,,,,,,
464988,,,,,,,
1937004,,,,,,,
160233,,,,,,,
497727,,,,,,,
2956035,,,,,,,
2956048,,,,,,,
2955958,,,,,,,
1914899,,,,,,,
1821559,,,,,,,
2843993,,,,,,,
1921713,,,,,,,
466051,,,,,,,
2560683,,,,,,,
2845430,,,,,,,
2560751,,,,,,,
1608255,,,,,,,
12262,,,,,,,
1978543,,,,,,,
2509386,,,,,,,
161675,,,,,,,
1923717,,,,,,,
97195,,,,,,,
336486,,,,,,,
1986019,,,,,,,
2107709,,,,,,,
58094,,,,,,,
1850906,,,,,,,
208013,,,,,,,
2509616,,,,,,,
2083300,,,,,,,
2026193,,,,,,,
1233873,,,,,,,
2759525,,,,,,,
1442558,,,,,,,
2945589,,,,,,,
2482769,,,,,,,
333965,,,,,,,
1415630,,,,,,,
2815720,,,,,,,
1761891,,,,,,,
1116375,,,,,,,
766224,,,,,,,
2937790,,,,,,,
2778054,,,,,,,
2070537,,,,,,,
35789,,,,,,,
33991,,,,,,,
35790,,,,,,,
2954019,,,,,,,
2601575,,,,,,,
212,,,,,,,
29292,,,,,,,
94694,,,,,,,
2955996,,,,,,,
2955549,,,,,,,
2955704,,,,,,,
2956042,,,,,,,
1921711,,,,,,,
187764,,,,,,,
2560334,,,,,,,
1283077,,,,,,,
2734194,,,,,,,
2956240,,,,,,,
1785960,,,,,,,
2845170,,,,,,,
2560434,,,,,,,
261939,,,,,,,
39444,,,,,,,
10506,,,,,,,
1255301,,,,,,,
1980471,,,,,,,
2734375,,,,,,,
1923703,,,,,,,
265522,,,,,,,
1609634,,,,,,,
1732178,,,,,,,
2583584,,,,,,,
2057791,,,,,,,
221350,,,,,,,
1785145,,,,,,,
2980108,,,,,,,
2733989,,,,,,,
2955602,,,,,,,
2025079,,,,,,,
1562066,,,,,,,
2747309,,,,,,,
490711,,,,,,,
1560514,,,,,,,
2816909,,,,,,,
136609,,,,,,,
2940299,,,,,,,
2026189,,,,,,,
2851015,,,,,,,
2809036,,,,,,,
936902,,,,,,,
2079575,,,,,,,
2609809,,,,,,,
1866938,,,,,,,
202462,,,,,,,
2745893,,,,,,,
2675790,,,,,,,
2886360,,,,,,,
2749808,,,,,,,
2821559,,,,,,,
2795724,,,,,,,
2681983,,,,,,,
2745482,,,,,,,
2003316,,,,,,,
747457,,,,,,,
28109,,,,,,,
2802577,,,,,,,
2751177,,,,,,,
2560028,,,,,,,
2249302,,,,,,,
2918755,,,,,,,
96942,,,,,,,
2592814,,,,,,,
743836,,,,,,,
2562582,,,,,,,
2954040,,,,,,,
2275,,,,,,,
2955726,,,,,,,
2955969,,,,,,,
2956064,,,,,,,
2956053,,,,,,,
2956699,,,,,,,
2956099,,,,,,,
2212563,,,,,,,
1985341,,,,,,,
2843653,,,,,,,
2845179,,,,,,,
2734120,,,,,,,
2955924,,,,,,,
2734140,,,,,,,
2955423,,,,,,,
2956440,,,,,,,
1416334,,,,,,,
2956214,,,,,,,
1982373,,,,,,,
2844141,,,,,,,
2956076,,,,,,,
2845837,,,,,,,
2560592,,,,,,,
2169863,,,,,,,
2560567,,,,,,,
1513235,,,,,,,
28321,,,,,,,
1923134,,,,,,,
1891728,,,,,,,
1075399,,,,,,,
249402,,,,,,,
1096935,,,,,,,
2816911,,,,,,,
2080759,,,,,,,
2989770,,,,,,,
94138,,,,,,,
2911367,,,,,,,
1168287,,,,,,,
2872311,,,,,,,
2885078,,,,,,,
2134,,,,,,,
2918899,,,,,,,
2742673,,,,,,,
2675778,,,,,,,
2773264,,,,,,,
634,,,,,,,
1702250,,,,,,,
2781024,,,,,,,
1930557,,,,,,,
2864203,,,,,,,
2699396,,,,,,,
2916633,,,,,,,
43659,,,,,,,
693153,,,,,,,
2836181,,,,,,,
2590021,,,,,,,
488730,,,,,,,
1179675,,,,,,,
2840467,,,,,,,
519,,,,,,,
2020311,,,,,,,
2133959,,,,,,,
257438,,,,,,,
2954056,,,,,,,
375919,,,,,,,
142058,,,,,,,
187880,,,,,,,
2955429,,,,,,,
2956206,,,,,,,
2955358,,,,,,,
2844165,,,,,,,
2733367,,,,,,,
1982098,,,,,,,
2843897,,,,,,,
2956122,,,,,,,
50292,,,,,,,
381899,,,,,,,
212035,,,,,,,
2704413,,,,,,,
83191,,,,,,,
2734369,,,,,,,
1985698,,,,,,,
1585246,,,,,,,
418827,,,,,,,
1922532,,,,,,,
1746068,,,,,,,
1546257,,,,,,,
745774,,,,,,,
2886505,,,,,,,
2823905,,,,,,,
1389960,,,,,,,
264691,,,,,,,
2606912,,,,,,,
1982374,,,,,,,
2843794,,,,,,,
2734095,,,,,,,
2789208,,,,,,,
38303,,,,,,,
1050657,,,,,,,
57372,,,,,,,
2831894,,,,,,,
197575,,,,,,,
1917158,,,,,,,
487698,,,,,,,
2975052,,,,,,,
1105106,,,,,,,
2883236,,,,,,,
458033,,,,,,,
2956060,,,,,,,
1980959,,,,,,,
2846099,,,,,,,
2169990,,,,,,,
1883371,,,,,,,
2955992,,,,,,,
1922246,,,,,,,
2733597,,,,,,,
2944850,,,,,,,
552525,,,,,,,
1921187,,,,,,,
768738,,,,,,,
36363,,,,,,,
2015370,,,,,,,
1980466,,,,,,,
1675866,,,,,,,
2836368,,,,,,,
2963127,,,,,,,
2945588,,,,,,,
2886361,,,,,,,
150340,,,,,,,
570156,,,,,,,
2743575,,,,,,,
2810070,,,,,,,
787,,,,,,,
1869339,,,,,,,
2709303,,,,,,,
310769,,,,,,,
2560440,,,,,,,
2844300,,,,,,,
2734206,,,,,,,
1982078,,,,,,,
2560570,,,,,,,
1513231,,,,,,,
1826170,,,,,,,
345199,,,,,,,
10245,,,,,,,
320432,,,,,,,
249151,,,,,,,
2734436,,,,,,,
658666,,,,,,,
2876713,,,,,,,
2892996,,,,,,,
2099583,,,,,,,
2306165,,,,,,,
875328,,,,,,,
2683591,,,,,,,
1570939,,,,,,,
84096,,,,,,,
2766784,,,,,,,
2732530,,,,,,,
2876028,,,,,,,
2831895,,,,,,,
1758196,,,,,,,
2895482,,,,,,,
2777367,,,,,,,
2961531,,,,,,,
1602166,,,,,,,
2871688,,,,,,,
288,,,,,,,
29461,,,,,,,
2748871,,,,,,,
2954023,,,,,,,
2954064,,,,,,,
2749432,,,,,,,
2934937,,,,,,,
2734292,,,,,,,
1524881,,,,,,,
1813779,,,,,,,
2955990,,,,,,,
1980925,,,,,,,
2845189,,,,,,,
2560595,,,,,,,
2734144,,,,,,,
2560610,,,,,,,
2734430,,,,,,,
2884220,,,,,,,
2487150,,,,,,,
2692624,,,,,,,
2905879,,,,,,,
2725684,,,,,,,
2732364,,,,,,,
739141,,,,,,,
2560554,,,,,,,
2733988,,,,,,,
2734109,,,,,,,
104388,,,,,,,
2083176,,,,,,,
1933220,,,,,,,
2770786,,,,,,,
1926290,,,,,,,
1701090,,,,,,,
2799495,,,,,,,
2675783,,,,,,,
2762896,,,,,,,
1500687,,,,,,,
2778053,,,,,,,
2778051,,,,,,,
2081791,,,,,,,
2821140,,,,,,,
2268025,,,,,,,
2953986,,,,,,,
2954016,,,,,,,
2283483,,,,,,,
2766982,,,,,,,
35742,,,,,,,
1918006,,,,,,,
1985336,,,,,,,
2956223,,,,,,,
2844148,,,,,,,
2656521,,,,,,,
1914897,,,,,,,
2734259,,,,,,,
2560407,,,,,,,
150286,,,,,,,
1435008,,,,,,,
47985,,,,,,,
1923617,,,,,,,
159183,,,,,,,
2169760,,,,,,,
2955318,,,,,,,
208973,,,,,,,
447897,,,,,,,
1436084,,,,,,,
285473,,,,,,,
2070348,,,,,,,
1033922,,,,,,,
2054902,,,,,,,
40567,,,,,,,
2259647,,,,,,,
2675797,,,,,,,
2944252,,,,,,,
1259844,,,,,,,
1886807,,,,,,,
2654238,,,,,,,
2724470,,,,,,,
650003,,,,,,,
1720343,,,,,,,
2565531,,,,,,,
1329899,,,,,,,
2291939,,,,,,,
2588299,,,,,,,
47589,,,,,,,
573241,,,,,,,
215173,,,,,,,
2811425,,,,,,,
2991054,,,,,,,
2582914,,,,,,,
2956255,,,,,,,
2956233,,,,,,,
1981024,,,,,,,
1981020,,,,,,,
99179,,,,,,,
1985342,,,,,,,
2844109,,,,,,,
1150991,,,,,,,
1993867,,,,,,,
279383,,,,,,,
2734251,,,,,,,
2956041,,,,,,,
2560628,,,,,,,
2734153,,,,,,,
2843772,,,,,,,
2059380,,,,,,,
2846668,,,,,,,
12282,,,,,,,
2283236,,,,,,,
99585,,,,,,,
2844103,,,,,,,
101850,,,,,,,
2072024,,,,,,,
2845934,,,,,,,
74706,,,,,,,
1844051,,,,,,,
88916,,,,,,,
2845126,,,,,,,
2734134,,,,,,,
2483673,,,,,,,
2956062,,,,,,,
130308,,,,,,,
100217,,,,,,,
2035708,,,,,,,
2560562,,,,,,,
373067,,,,,,,
1980001,,,,,,,
195498,,,,,,,
2051905,,,,,,,
51229,,,,,,,
1208308,,,,,,,
710648,,,,,,,
2597515,,,,,,,
2953978,,,,,,,
1982903,,,,,,,
2560330,,,,,,,
292029,,,,,,,
2845127,,,,,,,
925984,,,,,,,
1567012,,,,,,,
2845481,,,,,,,
2956300,,,,,,,
2846052,,,,,,,
1922330,,,,,,,
2845422,,,,,,,
113366,,,,,,,
10276,,,,,,,
1923327,,,,,,,
1922607,,,,,,,
2560845,,,,,,,
1965074,,,,,,,
1711685,,,,,,,
1705617,,,,,,,
1186051,,,,,,,
1892404,,,,,,,
2789210,,,,,,,
2799680,,,,,,,
48221,,,,,,,
682410,,,,,,,
1696072,,,,,,,
2492438,,,,,,,
2886375,,,,,,,
2675779,,,,,,,
2895472,,,,,,,
2730851,,,,,,,
80852,,,,,,,
28258,,,,,,,
2929515,,,,,,,
2778059,,,,,,,
2691913,,,,,,,
1866325,,,,,,,
116598,,,,,,,
1389192,,,,,,,
1653839,,,,,,,
2955761,,,,,,,
2560286,,,,,,,
2955982,,,,,,,
2956131,,,,,,,
2734085,,,,,,,
2956426,,,,,,,
1567011,,,,,,,
331278,,,,,,,
1560342,,,,,,,
1805956,,,,,,,
2761539,,,,,,,
1985736,,,,,,,
2733576,,,,,,,
1006972,,,,,,,
2956146,,,,,,,
2734080,,,,,,,
2846180,,,,,,,
455364,,,,,,,
1873698,,,,,,,
1329402,,,,,,,
377462,,,,,,,
1692254,,,,,,,
1349410,,,,,,,
566270,,,,,,,
1580580,,,,,,,
2169583,,,,,,,
2778065,,,,,,,
2493674,,,,,,,
2956637,,,,,,,
2955861,,,,,,,
2169973,,,,,,,
2956514,,,,,,,
2733580,,,,,,,
2956039,,,,,,,
322019,,,,,,,
2025333,,,,,,,
2913995,,,,,,,
2867004,,,,,,,
2989771,,,,,,,
2684658,,,,,,,
311808,,,,,,,
2907624,,,,,,,
619518,,,,,,,
108080,,,,,,,
2895489,,,,,,,
2793103,,,,,,,
2072407,,,,,,,
2282124,,,,,,,
234831,,,,,,,
2819104,,,,,,,
2782686,,,,,,,
2592817,,,,,,,
2886044,,,,,,,
235,,,,,,,
80849,,,,,,,
2968475,,,,,,,
10664,,,,,,,
2530023,,,,,,,
2956330,,,,,,,
2956145,,,,,,,
2843621,,,,,,,
1920761,,,,,,,
2956234,,,,,,,
35345,,,,,,,
644007,,,,,,,
2955862,,,,,,,
2844309,,,,,,,
2956119,,,,,,,
2845180,,,,,,,
2869555,,,,,,,
393598,,,,,,,
2560431,,,,,,,
2734088,,,,,,,
1983750,,,,,,,
1980926,,,,,,,
2845649,,,,,,,
181082,,,,,,,
2734576,,,,,,,
99000,,,,,,,
129726,,,,,,,
12178,,,,,,,
1247115,,,,,,,
1972685,,,,,,,
1980546,,,,,,,
1349409,,,,,,,
10455,,,,,,,
28288,,,,,,,
652810,,,,,,,
101534,,,,,,,
2745514,,,,,,,
